scientificName,taxonConceptID,dataResourceUid,stateProvince,country,zones
Hemiandra rutilans,https://id.biodiversity.org.au/node/apni/2903698,dr15861,Western Australia,Australia,
Hemiandra rutilans,https://id.biodiversity.org.au/node/apni/2903698,dr15863,Western Australia,Australia,
Hemiandra rutilans,https://id.biodiversity.org.au/node/apni/2903698,dr376,Western Australia,Australia,
Hemiandra sp. Kalbarri (D.Bellairs 1505),https://id.biodiversity.org.au/node/apni/2904607,dr15861,Western Australia,Australia,
Hemiandra sp. Watheroo (S.Hancocks 4),https://id.biodiversity.org.au/node/apni/2892294,dr15861,Western Australia,Australia,
Hemiandra sp. Watheroo (S.Hancocks 4),https://id.biodiversity.org.au/node/apni/2892294,dr15863,Western Australia,Australia,
Hemiandra sp. Watheroo (S.Hancocks 4),https://id.biodiversity.org.au/node/apni/2892294,dr364,Western Australia,Australia,
Hemigenia conferta,https://id.biodiversity.org.au/node/apni/2910682,dr15860,Western Australia,Australia,
Hemigenia conferta,https://id.biodiversity.org.au/node/apni/2910682,dr15861,Western Australia,Australia,
Hemigenia conferta,https://id.biodiversity.org.au/node/apni/2910682,dr15863,Western Australia,Australia,
Hemigenia conferta,https://id.biodiversity.org.au/node/apni/2910682,dr376,Western Australia,Australia,
Hemigenia curvifolia,https://id.biodiversity.org.au/node/apni/2898135,dr15860,Western Australia,Australia,
Hemigenia curvifolia,https://id.biodiversity.org.au/node/apni/2898135,dr15861,Western Australia,Australia,
Hemigenia curvifolia,https://id.biodiversity.org.au/node/apni/2898135,dr15863,Western Australia,Australia,
Hemigenia curvifolia,https://id.biodiversity.org.au/node/apni/2898135,dr15865,Western Australia,Australia,
Hemigenia curvifolia,https://id.biodiversity.org.au/node/apni/2898135,dr376,Western Australia,Australia,
Hemigenia curvifolia,https://id.biodiversity.org.au/node/apni/2898135,dr8212,Western Australia,Australia,
Hemigenia dulca,https://id.biodiversity.org.au/node/apni/2916781,dr15863,Western Australia,Australia,
Hemigenia dulca,https://id.biodiversity.org.au/node/apni/2916781,dr15865,Western Australia,Australia,
Hemigenia exilis,https://id.biodiversity.org.au/node/apni/2911728,dr15860,Western Australia,Australia,
Hemigenia exilis,https://id.biodiversity.org.au/node/apni/2911728,dr15863,Western Australia,Australia,
Hemigenia exilis,https://id.biodiversity.org.au/node/apni/2911728,dr15865,Western Australia,Australia,
Hemigenia exilis,https://id.biodiversity.org.au/node/apni/2911728,dr725,Western Australia,Australia,
Hemigenia microphylla,https://id.biodiversity.org.au/node/apni/2891753,dr15860,Western Australia,Australia,
Hemigenia microphylla,https://id.biodiversity.org.au/node/apni/2891753,dr15861,Western Australia,Australia,
Hemigenia microphylla,https://id.biodiversity.org.au/node/apni/2891753,dr15863,Western Australia,Australia,
Hemigenia microphylla,https://id.biodiversity.org.au/node/apni/2891753,dr15865,Western Australia,Australia,
Hemigenia microphylla,https://id.biodiversity.org.au/node/apni/2891753,dr376,Western Australia,Australia,
Hemigenia obovata,https://id.biodiversity.org.au/node/apni/2912608,dr15860,Western Australia,Australia,
Hemigenia obovata,https://id.biodiversity.org.au/node/apni/2912608,dr15861,Western Australia,Australia,
Hemigenia obovata,https://id.biodiversity.org.au/node/apni/2912608,dr15863,Western Australia,Australia,
Hemigenia obovata,https://id.biodiversity.org.au/node/apni/2912608,dr376,Western Australia,Australia,
Hemigenia pachyphylla,https://id.biodiversity.org.au/node/apni/2895980,dr15863,Western Australia,Australia,
Hemigenia pachyphylla,https://id.biodiversity.org.au/node/apni/2895980,dr15865,Western Australia,Australia,
Hemigenia pimelifolia,https://id.biodiversity.org.au/node/apni/2895843,dr15861,Western Australia,Australia,
Hemigenia pimelifolia,https://id.biodiversity.org.au/node/apni/2895843,dr15863,Western Australia,Australia,
Hemigenia platyphylla,https://id.biodiversity.org.au/node/apni/2892421,dr15860,Western Australia,Australia,
Hemigenia platyphylla,https://id.biodiversity.org.au/node/apni/2892421,dr15861,Western Australia,Australia,
Hemigenia platyphylla,https://id.biodiversity.org.au/node/apni/2892421,dr15863,Western Australia,Australia,
Hemigenia platyphylla,https://id.biodiversity.org.au/node/apni/2892421,dr376,Western Australia,Australia,
Hemigenia ramosissima,https://id.biodiversity.org.au/node/apni/2915850,dr15860,Western Australia,Australia,
Hemigenia ramosissima,https://id.biodiversity.org.au/node/apni/2915850,dr15861,Western Australia,Australia,
Hemigenia ramosissima,https://id.biodiversity.org.au/node/apni/2915850,dr15863,Western Australia,Australia,
Hemigenia ramosissima,https://id.biodiversity.org.au/node/apni/2915850,dr15865,Western Australia,Australia,
Hemigenia rigida,https://id.biodiversity.org.au/node/apni/7468996,dr15860,Western Australia,Australia,
Hemigenia rigida,https://id.biodiversity.org.au/node/apni/7468996,dr15861,Western Australia,Australia,
Hemigenia rigida,https://id.biodiversity.org.au/node/apni/7468996,dr15863,Western Australia,Australia,
Hemigenia rigida,https://id.biodiversity.org.au/node/apni/7468996,dr376,Western Australia,Australia,
Hemigenia saligna,https://id.biodiversity.org.au/node/apni/2903403,dr15861,Western Australia,Australia,
Hemigenia saligna,https://id.biodiversity.org.au/node/apni/2903403,dr15863,Western Australia,Australia,
Hemigenia saligna,https://id.biodiversity.org.au/node/apni/2903403,dr15865,Western Australia,Australia,
Hemigenia saligna,https://id.biodiversity.org.au/node/apni/2903403,dr376,Western Australia,Australia,
Hemigenia saligna,https://id.biodiversity.org.au/node/apni/2903403,dr8212,Western Australia,Australia,
Hemigenia tenelliflora,https://id.biodiversity.org.au/node/apni/2916214,dr15863,Western Australia,Australia,
Hemigenia tichbonii,https://id.biodiversity.org.au/taxon/apni/51287973,dr15863,Western Australia,Australia,
Hemigenia tichbonii,https://id.biodiversity.org.au/taxon/apni/51287973,dr376,Western Australia,Australia,
Hemigenia tysonii,https://id.biodiversity.org.au/node/apni/2902195,dr15860,Western Australia,Australia,
Hemigenia tysonii,https://id.biodiversity.org.au/node/apni/2902195,dr15861,Western Australia,Australia,
Hemigenia tysonii,https://id.biodiversity.org.au/node/apni/2902195,dr15863,Western Australia,Australia,
Hemigenia tysonii,https://id.biodiversity.org.au/node/apni/2902195,dr15865,Western Australia,Australia,
Hemigenia tysonii,https://id.biodiversity.org.au/node/apni/2902195,dr376,Western Australia,Australia,
Hemigenia virescens,https://id.biodiversity.org.au/node/apni/2904911,dr15860,Western Australia,Australia,
Hemigenia virescens,https://id.biodiversity.org.au/node/apni/2904911,dr15863,Western Australia,Australia,
Hemiphlebia mirabilis,urn:lsid:biodiversity.org.au:afd.taxon:ba6a0ffa-2287-40c3-bd0f-e4f7caeb469e,dr342,Victoria,Australia,
Hemiphlebia mirabilis,urn:lsid:biodiversity.org.au:afd.taxon:ba6a0ffa-2287-40c3-bd0f-e4f7caeb469e,dr344,Victoria,Australia,
Hemiphlebia mirabilis,urn:lsid:biodiversity.org.au:afd.taxon:ba6a0ffa-2287-40c3-bd0f-e4f7caeb469e,dr348,Victoria,Australia,
Hemiphlebia mirabilis,urn:lsid:biodiversity.org.au:afd.taxon:ba6a0ffa-2287-40c3-bd0f-e4f7caeb469e,dr364,Victoria,Australia,
Hemiphlebia mirabilis,urn:lsid:biodiversity.org.au:afd.taxon:ba6a0ffa-2287-40c3-bd0f-e4f7caeb469e,dr692,Victoria,Australia,
Hemisaga lucifer,urn:lsid:biodiversity.org.au:afd.taxon:f5c3fc84-f36c-41a9-85a1-af90dfabf839,dr130,Western Australia,Australia,
Hemisaga vepreculae,urn:lsid:biodiversity.org.au:afd.taxon:79f2d208-f5dd-4f79-b04e-a73ae2604ecc,dr130,Western Australia,Australia,
Hensmania chapmanii,https://id.biodiversity.org.au/node/apni/2887004,dr15860,Western Australia,Australia,
Hensmania chapmanii,https://id.biodiversity.org.au/node/apni/2887004,dr15863,Western Australia,Australia,
Hensmania chapmanii,https://id.biodiversity.org.au/node/apni/2887004,dr15865,Western Australia,Australia,
Hensmania stoniella,https://id.biodiversity.org.au/node/apni/2888925,dr15863,Western Australia,Australia,
Hephaestus epirrhinos,urn:lsid:biodiversity.org.au:afd.taxon:591bef2e-ab0f-4c27-a70e-d98120659ad3,dr342,Western Australia,Australia,
Hesperocolletes douglasi,urn:lsid:biodiversity.org.au:afd.taxon:2acdf557-e0e5-441b-8fd9-b144fd5e32f7,dr348,Western Australia,Australia,
Hesperocolletes douglasi,urn:lsid:biodiversity.org.au:afd.taxon:2acdf557-e0e5-441b-8fd9-b144fd5e32f7,dr920,Western Australia,Australia,
Hetaeria,https://id.biodiversity.org.au/node/apni/2907004,dr376,Queensland,Australia,
Hetaeria oblongifolia,https://id.biodiversity.org.au/name/apni/124096,dr15860,Queensland,Australia,
Hetaeria oblongifolia,https://id.biodiversity.org.au/name/apni/124096,dr15865,Queensland,Australia,
Hetaeria oblongifolia,https://id.biodiversity.org.au/name/apni/124096,dr15867,Queensland,Australia,
Hetaeria oblongifolia,https://id.biodiversity.org.au/name/apni/124096,dr15868,Queensland,Australia,
Heterachne gulliveri var. major,https://id.biodiversity.org.au/node/apni/2891042,dr15860,Western Australia,Australia,
Hibbertia abyssus,https://id.biodiversity.org.au/node/apni/2913196,dr15863,Western Australia,Australia,
Hibbertia abyssus,https://id.biodiversity.org.au/node/apni/2913196,dr364,Western Australia,Australia,
Hibbertia abyssus,https://id.biodiversity.org.au/node/apni/2913196,dr725,Western Australia,Australia,
Hibbertia acrotrichion,https://id.biodiversity.org.au/node/apni/2909545,dr15863,Western Australia,Australia,
Hibbertia argentea,https://id.biodiversity.org.au/node/apni/2900903,dr15860,Western Australia,Australia,
Hibbertia argentea,https://id.biodiversity.org.au/node/apni/2900903,dr15863,Western Australia,Australia,
Hibbertia argentea,https://id.biodiversity.org.au/node/apni/2900903,dr364,Western Australia,Australia,
Hibbertia argentea,https://id.biodiversity.org.au/node/apni/2900903,dr376,Western Australia,Australia,
Hibbertia atrichosepala,https://id.biodiversity.org.au/node/apni/2920592,dr15863,Western Australia,Australia,
Hibbertia axillibarba,https://id.biodiversity.org.au/node/apni/2900154,dr15863,Western Australia,Australia,
Hibbertia carinata,https://id.biodiversity.org.au/node/apni/2898670,dr15863,Western Australia,Australia,
Hibbertia carinata,https://id.biodiversity.org.au/node/apni/2898670,dr376,Western Australia,Australia,
Hibbertia charlesii,https://id.biodiversity.org.au/node/apni/2889174,dr15863,Western Australia,Australia,
Hibbertia chartacea,https://id.biodiversity.org.au/node/apni/2917418,dr15863,Western Australia,Australia,
Hibbertia cockertoniana,https://id.biodiversity.org.au/taxon/apni/51283295,dr1411,Western Australia,Australia,
Hibbertia cockertoniana,https://id.biodiversity.org.au/taxon/apni/51283295,dr15863,Western Australia,Australia,
Hibbertia cockertoniana,https://id.biodiversity.org.au/taxon/apni/51283295,dr376,Western Australia,Australia,
Hibbertia crispula,https://id.biodiversity.org.au/node/apni/2888746,dr15863,Western Australia,Australia,
Hibbertia echiifolia subsp. echiifolia,https://id.biodiversity.org.au/node/apni/2917473,dr15863,Western Australia,Australia,
Hibbertia fitzgeraldensis,https://id.biodiversity.org.au/node/apni/2913844,dr15863,Western Australia,Australia,
Hibbertia fitzgeraldensis,https://id.biodiversity.org.au/node/apni/2913844,dr376,Western Australia,Australia,
Hibbertia glabriuscula,https://id.biodiversity.org.au/node/apni/2888278,dr15860,Western Australia,Australia,
Hibbertia glabriuscula,https://id.biodiversity.org.au/node/apni/2888278,dr15863,Western Australia,Australia,
Hibbertia glabriuscula,https://id.biodiversity.org.au/node/apni/2888278,dr376,Western Australia,Australia,
Hibbertia glomerata subsp. ginginensis,https://id.biodiversity.org.au/node/apni/2899825,dr15863,Western Australia,Australia,
Hibbertia glomerata subsp. wandoo,https://id.biodiversity.org.au/node/apni/2905519,dr1411,Western Australia,Australia,
Hibbertia glomerata subsp. wandoo,https://id.biodiversity.org.au/node/apni/2905519,dr15863,Western Australia,Australia,
Hibbertia glomerata subsp. wandoo,https://id.biodiversity.org.au/node/apni/2905519,dr725,Western Australia,Australia,
Hibbertia glomerosa var. bistrata,https://id.biodiversity.org.au/node/apni/2902352,dr1411,Western Australia,Australia,
Hibbertia glomerosa var. bistrata,https://id.biodiversity.org.au/node/apni/2902352,dr15863,Western Australia,Australia,
Hibbertia glomerosa var. bistrata,https://id.biodiversity.org.au/node/apni/2902352,dr376,Western Australia,Australia,
Hibbertia graniticola,https://id.biodiversity.org.au/node/apni/2908468,dr15863,Western Australia,Australia,
Hibbertia hamata,https://id.biodiversity.org.au/node/apni/2907092,dr1411,Western Australia,Australia,
Hibbertia hamata,https://id.biodiversity.org.au/node/apni/2907092,dr15863,Western Australia,Australia,
Hibbertia hamata,https://id.biodiversity.org.au/node/apni/2907092,dr376,Western Australia,Australia,
Hibbertia helianthemoides,https://id.biodiversity.org.au/node/apni/2890026,dr15860,Western Australia,Australia,
Hibbertia helianthemoides,https://id.biodiversity.org.au/node/apni/2890026,dr15863,Western Australia,Australia,
Hibbertia helianthemoides,https://id.biodiversity.org.au/node/apni/2890026,dr15870,Western Australia,Australia,
Hibbertia helianthemoides,https://id.biodiversity.org.au/node/apni/2890026,dr376,Western Australia,Australia,
Hibbertia helianthemoides,https://id.biodiversity.org.au/node/apni/2890026,dr8212,Western Australia,Australia,
Hibbertia ledifolia,https://id.biodiversity.org.au/node/apni/2897231,dr15860,Western Australia,Australia,
Hibbertia ledifolia,https://id.biodiversity.org.au/node/apni/2897231,dr15863,Western Australia,Australia,
Hibbertia ledifolia,https://id.biodiversity.org.au/node/apni/2897231,dr376,Western Australia,Australia,
Hibbertia lepidocalyx subsp. tuberculata,https://id.biodiversity.org.au/node/apni/2920046,dr15863,Western Australia,Australia,
Hibbertia leptopus,https://id.biodiversity.org.au/node/apni/2892663,dr15863,Western Australia,Australia,
Hibbertia leptopus,https://id.biodiversity.org.au/node/apni/2892663,dr376,Western Australia,Australia,
Hibbertia miniata,https://id.biodiversity.org.au/node/apni/2890458,dr15860,Western Australia,Australia,
Hibbertia miniata,https://id.biodiversity.org.au/node/apni/2890458,dr15861,Western Australia,Australia,
Hibbertia miniata,https://id.biodiversity.org.au/node/apni/2890458,dr15863,Western Australia,Australia,
Hibbertia miniata,https://id.biodiversity.org.au/node/apni/2890458,dr376,Western Australia,Australia,
Hibbertia montana,https://id.biodiversity.org.au/node/apni/2916204,dr10574,Western Australia,Australia,
Hibbertia montana,https://id.biodiversity.org.au/node/apni/2916204,dr1411,Western Australia,Australia,
Hibbertia montana,https://id.biodiversity.org.au/node/apni/2916204,dr15860,Western Australia,Australia,
Hibbertia montana,https://id.biodiversity.org.au/node/apni/2916204,dr15863,Western Australia,Australia,
Hibbertia montana,https://id.biodiversity.org.au/node/apni/2916204,dr15867,Western Australia,Australia,
Hibbertia montana,https://id.biodiversity.org.au/node/apni/2916204,dr364,Western Australia,Australia,
Hibbertia montana,https://id.biodiversity.org.au/node/apni/2916204,dr376,Western Australia,Australia,
Hibbertia montana,https://id.biodiversity.org.au/node/apni/2916204,dr8212,Western Australia,Australia,
Hibbertia pachyphylla,https://id.biodiversity.org.au/node/apni/2900710,dr15863,Western Australia,Australia,
Hibbertia papillata,https://id.biodiversity.org.au/node/apni/2908241,dr15860,Western Australia,Australia,
Hibbertia papillata,https://id.biodiversity.org.au/node/apni/2908241,dr15863,Western Australia,Australia,
Hibbertia paranthera,https://id.biodiversity.org.au/taxon/apni/51283321,dr15863,Western Australia,Australia,
Hibbertia porongurupensis,https://id.biodiversity.org.au/node/apni/2897466,dr15860,Western Australia,Australia,
Hibbertia porongurupensis,https://id.biodiversity.org.au/node/apni/2897466,dr15863,Western Australia,Australia,
Hibbertia porongurupensis,https://id.biodiversity.org.au/node/apni/2897466,dr376,Western Australia,Australia,
Hibbertia porongurupensis,https://id.biodiversity.org.au/node/apni/2897466,dr725,Western Australia,Australia,
Hibbertia porongurupensis,https://id.biodiversity.org.au/node/apni/2897466,dr8212,Western Australia,Australia,
